user_id,nickname,email,masked_mobile,register_channel_id,registered_at,account_status,register_platform
U001187,星友01187,mock_01187@example.invalid,177****1187,CH02,2025-11-24 12:39:48,active,web
U001188,星友01188,mock_01188@example.invalid,178****1188,CH01,2026-06-06 15:29:27,active,web
U001189,星友01189,mock_01189@example.invalid,179****1189,CH01,2025-11-18 23:29:39,active,app
U001190,星友01190,mock_01190@example.invalid,180****1190,CH05,2025-01-17 13:18:21,active,app
U001191,星友01191,mock_01191@example.invalid,181****1191,CH06,2025-09-08 13:51:21,active,app
U001192,星友01192,mock_01192@example.invalid,182****1192,CH04,2025-11-15 18:33:31,active,app
U001193,星友01193,mock_01193@example.invalid,183****1193,CH01,2025-01-24 04:32:51,active,app
U001194,星友01194,mock_01194@example.invalid,184****1194,CH08,2026-07-11 17:18:21,active,web
U001195,星友01195,mock_01195@example.invalid,185****1195,CH05,2026-02-11 01:48:36,active,app
U001196,星友01196,mock_01196@example.invalid,186****1196,CH01,2025-06-18 17:32:58,active,app
U001197,星友01197,mock_01197@example.invalid,187****1197,CH09,2025-03-07 22:00:49,active,mini_program
U001198,星友01198,mock_01198@example.invalid,188****1198,CH01,2026-04-08 08:12:40,active,app
U001199,星友01199,mock_01199@example.invalid,189****1199,CH09,2026-04-28 00:08:32,active,web
U001200,星友01200,mock_01200@example.invalid,130****1200,CH11,2026-08-08 16:04:12,active,app
U001201,星友01201,mock_01201@example.invalid,131****1201,CH05,2025-12-07 19:06:10,active,app
U001202,星友01202,mock_01202@example.invalid,132****1202,CH09,2025-01-01 00:57:05,active,web
U001203,星友01203,mock_01203@example.invalid,133****1203,CH08,2025-01-28 19:28:08,active,mini_program
U001204,星友01204,mock_01204@example.invalid,134****1204,CH05,2025-07-01 22:00:20,active,app
U001205,星友01205,mock_01205@example.invalid,135****1205,CH07,2026-05-29 09:51:47,active,app
U001206,星友01206,mock_01206@example.invalid,136****1206,CH07,2025-02-27 04:24:49,active,app
U001207,星友01207,mock_01207@example.invalid,137****1207,CH09,2025-05-09 16:59:30,inactive,app
U001208,星友01208,mock_01208@example.invalid,138****1208,CH02,2025-09-20 02:32:55,active,mini_program
U001209,星友01209,mock_01209@example.invalid,139****1209,CH05,2025-11-19 07:05:23,active,app
U001210,星友01210,mock_01210@example.invalid,140****1210,CH02,2025-11-19 06:40:47,active,mini_program
U001211,星友01211,mock_01211@example.invalid,141****1211,CH07,2025-10-27 13:57:53,active,mini_program
U001212,星友01212,mock_01212@example.invalid,142****1212,CH03,2026-06-08 23:44:16,active,web
U001213,星友01213,mock_01213@example.invalid,143****1213,CH03,2026-06-25 04:57:05,active,app
U001214,星友01214,mock_01214@example.invalid,144****1214,CH01,2025-01-20 19:46:28,active,app
U001215,星友01215,mock_01215@example.invalid,145****1215,CH09,2025-12-22 22:55:59,active,app
U001216,星友01216,mock_01216@example.invalid,146****1216,CH09,2026-06-29 00:01:38,inactive,app
U001217,星友01217,mock_01217@example.invalid,147****1217,CH03,2025-06-02 02:33:55,active,web
U001218,星友01218,mock_01218@example.invalid,148****1218,CH01,2026-06-30 13:55:22,active,app
U001219,星友01219,mock_01219@example.invalid,149****1219,CH07,2025-12-22 12:27:48,active,web
U001220,星友01220,mock_01220@example.invalid,150****1220,CH02,2025-10-02 18:02:11,active,web
U001221,星友01221,mock_01221@example.invalid,151****1221,CH04,2025-06-18 18:35:07,active,app
U001222,星友01222,mock_01222@example.invalid,152****1222,CH03,2025-11-26 14:08:35,active,app
U001223,星友01223,mock_01223@example.invalid,153****1223,CH07,2025-08-21 19:01:33,active,mini_program
U001224,星友01224,mock_01224@example.invalid,154****1224,CH02,2026-02-13 11:59:05,active,app
U001225,星友01225,mock_01225@example.invalid,155****1225,CH01,2026-03-08 04:47:42,active,mini_program
U001226,星友01226,mock_01226@example.invalid,156****1226,CH01,2025-10-03 18:14:23,active,web
U001227,星友01227,mock_01227@example.invalid,157****1227,CH01,2025-02-17 08:52:18,active,app
U001228,星友01228,mock_01228@example.invalid,158****1228,CH03,2025-08-02 08:07:05,active,app
U001229,星友01229,mock_01229@example.invalid,159****1229,CH06,2025-02-11 20:31:04,active,web
U001230,星友01230,mock_01230@example.invalid,160****1230,CH08,2026-04-13 19:15:19,inactive,mini_program
U001231,星友01231,mock_01231@example.invalid,161****1231,CH04,2026-06-14 20:06:28,active,app
U001232,星友01232,mock_01232@example.invalid,162****1232,CH01,2025-02-05 03:23:49,active,mini_program
U001233,星友01233,mock_01233@example.invalid,163****1233,CH03,2026-03-18 06:55:00,active,mini_program
U001234,星友01234,mock_01234@example.invalid,164****1234,CH07,2025-03-24 03:48:25,active,app
U001235,星友01235,mock_01235@example.invalid,165****1235,CH01,2026-02-24 18:54:45,active,mini_program
U001236,星友01236,mock_01236@example.invalid,166****1236,CH01,2025-03-28 20:55:01,active,app
U001237,星友01237,mock_01237@example.invalid,167****1237,CH04,2025-08-21 14:33:49,active,app
U001238,星友01238,mock_01238@example.invalid,168****1238,CH08,2025-02-16 02:14:34,active,app
U001239,星友01239,mock_01239@example.invalid,169****1239,CH03,2025-11-28 00:10:16,active,app
U001240,星友01240,mock_01240@example.invalid,170****1240,CH04,2025-07-04 02:21:41,active,web
U001241,星友01241,mock_01241@example.invalid,171****1241,CH01,2025-02-26 05:04:23,active,mini_program
U001242,星友01242,mock_01242@example.invalid,172****1242,CH08,2025-12-30 10:04:08,inactive,app
U001243,星友01243,mock_01243@example.invalid,173****1243,CH03,2025-12-28 12:29:15,active,app
U001244,星友01244,mock_01244@example.invalid,174****1244,CH06,2025-09-23 08:54:05,inactive,app
U001245,星友01245,mock_01245@example.invalid,175****1245,CH09,2025-02-18 12:40:43,active,app
U001246,星友01246,mock_01246@example.invalid,176****1246,CH01,2025-05-14 07:26:43,active,app
U001247,星友01247,mock_01247@example.invalid,177****1247,CH01,2025-04-21 07:10:29,active,mini_program
U001248,星友01248,mock_01248@example.invalid,178****1248,CH10,2025-08-09 04:53:32,active,app
U001249,星友01249,mock_01249@example.invalid,179****1249,CH03,2025-06-07 04:33:07,active,app
U001250,星友01250,mock_01250@example.invalid,180****1250,CH01,2025-06-14 00:38:59,active,web
U001251,星友01251,mock_01251@example.invalid,181****1251,CH03,2026-05-20 04:54:48,active,app
U001252,星友01252,mock_01252@example.invalid,182****1252,CH01,2025-09-24 20:46:13,active,web
U001253,星友01253,mock_01253@example.invalid,183****1253,CH10,2025-01-08 00:47:37,blocked,app
U001254,星友01254,mock_01254@example.invalid,184****1254,CH02,2025-12-02 15:55:02,active,app
U001255,星友01255,mock_01255@example.invalid,185****1255,CH08,2025-05-27 20:04:53,active,app
U001256,星友01256,mock_01256@example.invalid,186****1256,CH04,2025-12-18 13:19:03,active,app
U001257,星友01257,mock_01257@example.invalid,187****1257,CH08,2026-08-08 15:40:36,active,app
U001258,星友01258,mock_01258@example.invalid,188****1258,CH01,2026-02-02 15:22:32,active,app
U001259,星友01259,mock_01259@example.invalid,189****1259,CH01,2025-04-20 15:51:05,active,app
U001260,星友01260,mock_01260@example.invalid,130****1260,CH01,2025-04-14 06:24:59,active,mini_program
U001261,星友01261,mock_01261@example.invalid,131****1261,CH01,2025-06-14 09:53:00,active,web
U001262,星友01262,mock_01262@example.invalid,132****1262,CH01,2025-02-14 04:01:43,active,app
U001263,星友01263,mock_01263@example.invalid,133****1263,CH11,2025-08-08 17:47:51,active,app
U001264,星友01264,mock_01264@example.invalid,134****1264,CH03,2025-01-28 14:51:40,active,app
U001265,星友01265,mock_01265@example.invalid,135****1265,CH02,2025-11-08 09:50:41,active,web
U001266,星友01266,mock_01266@example.invalid,136****1266,CH05,2025-02-16 10:22:52,active,mini_program
U001267,星友01267,mock_01267@example.invalid,137****1267,CH02,2025-08-03 05:04:25,inactive,app
U001268,星友01268,mock_01268@example.invalid,138****1268,CH01,2026-07-10 14:06:16,active,app
U001269,星友01269,mock_01269@example.invalid,139****1269,CH07,2026-02-24 22:11:55,active,web
U001270,星友01270,mock_01270@example.invalid,140****1270,CH05,2025-02-19 18:53:01,active,app
U001271,星友01271,mock_01271@example.invalid,141****1271,CH09,2026-02-20 08:03:40,blocked,app
U001272,星友01272,mock_01272@example.invalid,142****1272,CH02,2026-03-13 08:55:10,active,app
U001273,星友01273,mock_01273@example.invalid,143****1273,CH08,2025-07-25 02:01:47,active,app
U001274,星友01274,mock_01274@example.invalid,144****1274,CH09,2026-03-16 23:06:19,active,mini_program
U001275,星友01275,mock_01275@example.invalid,145****1275,CH05,2025-06-12 23:24:02,active,app
U001276,星友01276,mock_01276@example.invalid,146****1276,CH08,2025-03-19 19:11:09,active,app
U001277,星友01277,mock_01277@example.invalid,147****1277,CH04,2025-02-14 17:00:22,active,mini_program
U001278,星友01278,mock_01278@example.invalid,148****1278,CH09,2026-04-15 07:28:48,active,mini_program
U001279,星友01279,mock_01279@example.invalid,149****1279,CH12,2025-03-14 06:45:26,active,app
U001280,星友01280,mock_01280@example.invalid,150****1280,CH03,2025-04-10 02:05:11,active,app
U001281,星友01281,mock_01281@example.invalid,151****1281,CH01,2025-02-07 14:52:04,active,web
U001282,星友01282,mock_01282@example.invalid,152****1282,CH03,2026-05-10 20:41:57,active,app
U001283,星友01283,mock_01283@example.invalid,153****1283,CH11,2026-03-22 21:08:25,active,app
U001284,星友01284,mock_01284@example.invalid,154****1284,CH08,2025-07-08 19:52:56,active,app
U001285,星友01285,mock_01285@example.invalid,155****1285,CH04,2026-01-16 14:54:10,active,web
U001286,星友01286,mock_01286@example.invalid,156****1286,CH08,2025-07-07 05:40:00,active,app
U001287,星友01287,mock_01287@example.invalid,157****1287,CH07,2026-03-30 17:26:55,active,mini_program
U001288,星友01288,mock_01288@example.invalid,158****1288,CH02,2026-03-25 03:30:43,active,app
U001289,星友01289,mock_01289@example.invalid,159****1289,CH02,2026-03-04 17:48:07,active,app
U001290,星友01290,mock_01290@example.invalid,160****1290,CH08,2026-02-12 16:43:24,active,app
U001291,星友01291,mock_01291@example.invalid,161****1291,CH02,2026-01-19 19:48:08,active,app
U001292,星友01292,mock_01292@example.invalid,162****1292,CH08,2025-06-25 15:57:05,inactive,mini_program
U001293,星友01293,mock_01293@example.invalid,163****1293,CH05,2026-05-17 22:15:47,active,mini_program
U001294,星友01294,mock_01294@example.invalid,164****1294,CH03,2026-06-20 00:24:25,active,app
U001295,星友01295,mock_01295@example.invalid,165****1295,CH02,2026-05-22 07:51:43,active,mini_program
U001296,星友01296,mock_01296@example.invalid,166****1296,CH02,2025-02-26 02:48:59,active,app
U001297,星友01297,mock_01297@example.invalid,167****1297,CH07,2026-05-03 14:05:25,active,web
U001298,星友01298,mock_01298@example.invalid,168****1298,CH01,2025-04-15 02:13:47,active,app
U001299,星友01299,mock_01299@example.invalid,169****1299,CH09,2026-03-26 10:59:15,active,app
U001300,星友01300,mock_01300@example.invalid,170****1300,CH01,2026-01-01 17:40:02,active,app
U001301,星友01301,mock_01301@example.invalid,171****1301,CH02,2025-10-29 17:50:11,active,mini_program
U001302,星友01302,mock_01302@example.invalid,172****1302,CH07,2025-07-26 09:10:03,blocked,app
U001303,星友01303,mock_01303@example.invalid,173****1303,CH05,2026-01-12 05:06:45,active,mini_program
U001304,星友01304,mock_01304@example.invalid,174****1304,CH04,2025-01-28 12:45:21,active,app
U001305,星友01305,mock_01305@example.invalid,175****1305,CH04,2025-08-22 21:42:03,active,app
U001306,星友01306,mock_01306@example.invalid,176****1306,CH04,2025-02-03 12:46:39,active,app
U001307,星友01307,mock_01307@example.invalid,177****1307,CH02,2025-06-24 16:16:05,active,web
U001308,星友01308,mock_01308@example.invalid,178****1308,CH03,2026-06-15 00:10:21,active,mini_program
U001309,星友01309,mock_01309@example.invalid,179****1309,CH10,2025-12-05 01:56:05,inactive,app
U001310,星友01310,mock_01310@example.invalid,180****1310,CH01,2026-02-18 08:12:10,active,mini_program
U001311,星友01311,mock_01311@example.invalid,181****1311,CH02,2026-02-23 12:25:20,active,app
U001312,星友01312,mock_01312@example.invalid,182****1312,CH02,2026-07-31 22:42:01,active,mini_program
U001313,星友01313,mock_01313@example.invalid,183****1313,CH01,2025-11-14 21:19:52,active,app
U001314,星友01314,mock_01314@example.invalid,184****1314,CH01,2026-03-08 19:56:36,active,web
U001315,星友01315,mock_01315@example.invalid,185****1315,CH01,2026-04-09 18:31:25,active,app
U001316,星友01316,mock_01316@example.invalid,186****1316,CH03,2025-11-22 04:32:10,active,app
U001317,星友01317,mock_01317@example.invalid,187****1317,CH09,2026-07-20 17:18:47,active,app
U001318,星友01318,mock_01318@example.invalid,188****1318,CH05,2026-05-31 15:27:04,active,web
U001319,星友01319,mock_01319@example.invalid,189****1319,CH01,2026-06-24 14:06:42,active,app
U001320,星友01320,mock_01320@example.invalid,130****1320,CH08,2026-08-12 02:14:33,inactive,app
U001321,星友01321,mock_01321@example.invalid,131****1321,CH08,2025-12-27 22:40:10,active,app
U001322,星友01322,mock_01322@example.invalid,132****1322,CH02,2025-05-03 17:52:16,active,web
U001323,星友01323,mock_01323@example.invalid,133****1323,CH07,2026-07-11 12:34:46,active,app
U001324,星友01324,mock_01324@example.invalid,134****1324,CH08,2026-01-20 16:29:06,active,app
U001325,星友01325,mock_01325@example.invalid,135****1325,CH07,2026-05-13 00:01:18,active,app
U001326,星友01326,mock_01326@example.invalid,136****1326,CH03,2025-02-11 22:52:57,active,mini_program
U001327,星友01327,mock_01327@example.invalid,137****1327,CH09,2025-04-04 23:10:01,active,mini_program
U001328,星友01328,mock_01328@example.invalid,138****1328,CH01,2026-03-16 22:42:15,active,mini_program
U001329,星友01329,mock_01329@example.invalid,139****1329,CH06,2025-10-01 14:46:30,active,mini_program
U001330,星友01330,mock_01330@example.invalid,140****1330,CH02,2025-08-01 04:43:20,active,app
U001331,星友01331,mock_01331@example.invalid,141****1331,CH04,2025-04-28 03:04:44,active,app
U001332,星友01332,mock_01332@example.invalid,142****1332,CH10,2025-11-18 21:10:44,active,web
U001333,星友01333,mock_01333@example.invalid,143****1333,CH01,2025-07-22 22:55:23,active,app
U001334,星友01334,mock_01334@example.invalid,144****1334,CH05,2025-11-25 16:39:05,active,app
U001335,星友01335,mock_01335@example.invalid,145****1335,CH09,2025-09-14 00:50:54,active,app
U001336,星友01336,mock_01336@example.invalid,146****1336,CH05,2026-01-04 20:44:33,active,web
U001337,星友01337,mock_01337@example.invalid,147****1337,CH02,2025-09-11 06:19:21,active,web
U001338,星友01338,mock_01338@example.invalid,148****1338,CH01,2025-02-11 08:51:28,active,mini_program
U001339,星友01339,mock_01339@example.invalid,149****1339,CH06,2026-03-31 22:01:41,active,mini_program
U001340,星友01340,mock_01340@example.invalid,150****1340,CH01,2025-12-16 12:35:28,active,app
U001341,星友01341,mock_01341@example.invalid,151****1341,CH02,2025-10-24 07:50:26,active,mini_program
U001342,星友01342,mock_01342@example.invalid,152****1342,CH10,2026-04-02 11:26:06,active,mini_program
U001343,星友01343,mock_01343@example.invalid,153****1343,CH04,2026-03-03 04:04:40,active,web
U001344,星友01344,mock_01344@example.invalid,154****1344,CH07,2025-08-23 14:41:08,active,web
U001345,星友01345,mock_01345@example.invalid,155****1345,CH01,2026-04-16 05:31:30,active,web
U001346,星友01346,mock_01346@example.invalid,156****1346,CH02,2025-05-10 10:54:02,active,web
U001347,星友01347,mock_01347@example.invalid,157****1347,CH05,2025-07-31 20:42:52,active,app
U001348,星友01348,mock_01348@example.invalid,158****1348,CH06,2025-02-07 03:38:14,active,app
U001349,星友01349,mock_01349@example.invalid,159****1349,CH03,2025-09-20 16:20:42,active,app
U001350,星友01350,mock_01350@example.invalid,160****1350,CH04,2025-06-08 16:20:59,active,mini_program
U001351,星友01351,mock_01351@example.invalid,161****1351,CH02,2026-08-03 13:11:00,active,mini_program
U001352,星友01352,mock_01352@example.invalid,162****1352,CH09,2025-03-25 15:16:52,active,web
U001353,星友01353,mock_01353@example.invalid,163****1353,CH04,2026-08-15 12:17:56,active,app
U001354,星友01354,mock_01354@example.invalid,164****1354,CH01,2026-07-23 22:06:26,active,app
U001355,星友01355,mock_01355@example.invalid,165****1355,CH02,2026-07-26 08:13:58,active,app
U001356,星友01356,mock_01356@example.invalid,166****1356,CH01,2025-11-16 17:34:45,active,app
U001357,星友01357,mock_01357@example.invalid,167****1357,CH03,2026-04-15 05:21:13,active,mini_program
U001358,星友01358,mock_01358@example.invalid,168****1358,CH06,2025-12-24 22:24:32,inactive,app
U001359,星友01359,mock_01359@example.invalid,169****1359,CH08,2026-05-16 08:53:44,active,app
